time_ns,rmsd_peptide_nm,rmsd_ache_nm,rmsd_complex_nm
75.3200,0.247723,0.205453,0.209190
75.3400,0.252211,0.205453,0.193386
75.3800,0.280685,0.186112,0.190785
75.4400,0.233220,0.184505,0.187904
75.4800,0.262157,0.187284,0.192628
75.5400,0.243424,0.202844,0.206352
75.5800,0.265528,0.183316,0.186578
75.6000,0.245381,0.183316,0.186578
75.6200,0.274405,0.195337,0.199039
75.6400,0.250852,0.189675,0.193115
75.6600,0.263338,0.191846,0.194873
75.7000,0.261316,0.183473,0.187499
75.7200,0.269677,0.183473,0.187499
75.7600,0.259280,0.199015,0.193386
75.7800,0.279818,0.198382,0.202811
75.8000,0.276466,0.195331,0.198558
75.8400,0.257825,0.195331,0.198558
75.8600,0.255835,0.214768,0.217416
75.9000,0.280532,0.189156,0.192305
75.9200,0.273661,0.189156,0.192305
75.9400,0.278118,0.211359,0.214344
75.9600,0.277584,0.211359,0.214344
75.9800,0.274146,0.211359,0.214344
76.0000,0.281618,0.191473,0.194367
76.0400,0.254326,0.195384,0.197994
76.0600,0.267960,0.193138,0.196832
76.0800,0.263232,0.177837,0.181569
76.1000,0.262194,0.177837,0.181569
76.1200,0.253969,0.206884,0.209314
76.1600,0.281735,0.206884,0.209314
76.2200,0.249335,0.184886,0.187793
76.2400,0.260710,0.200891,0.203837
76.2600,0.256538,0.200891,0.203837
76.3000,0.253339,0.189760,0.193194
76.3200,0.244373,0.189760,0.193194
76.3600,0.279322,0.211761,0.214749
76.4000,0.261081,0.204916,0.208215
76.4200,0.265968,0.206396,0.209246
76.4600,0.252944,0.216758,0.218992
76.5200,0.271942,0.209373,0.212767
76.5400,0.261937,0.209373,0.212767
76.5600,0.268405,0.217264,0.220242
76.5800,0.292985,0.201332,0.205330
76.6000,0.251007,0.203462,0.206264
76.6200,0.256400,0.204041,0.206940
76.6400,0.257847,0.204041,0.206940
76.6600,0.262860,0.186946,0.190675
76.6800,0.258302,0.194166,0.190675
76.7000,0.265595,0.187806,0.191428
76.7200,0.265215,0.187806,0.191428
76.7400,0.253684,0.202113,0.205820
76.7600,0.262775,0.202113,0.205820
76.7800,0.250052,0.200678,0.203473
76.8000,0.257776,0.200678,0.203473
76.8200,0.249849,0.187068,0.190126
76.8400,0.252917,0.213719,0.216343
76.9000,0.284202,0.187456,0.190999
76.9200,0.261411,0.190031,0.193631
76.9400,0.271010,0.199769,0.202752
76.9600,0.272123,0.176118,0.180759
76.9800,0.278336,0.190357,0.194232
77.0200,0.252490,0.191120,0.192256
77.0400,0.257772,0.191120,0.194141
77.1000,0.274890,0.188144,0.191868
77.1400,0.257272,0.193454,0.204467
77.1600,0.275420,0.200757,0.204467
77.1800,0.263114,0.193089,0.196167
77.2000,0.280644,0.194144,0.197301
77.2400,0.248749,0.206147,0.209432
77.2600,0.256271,0.206147,0.209432
77.2800,0.245953,0.191247,0.195581
77.3200,0.263302,0.210531,0.213314
77.3600,0.251610,0.210531,0.213314
77.4000,0.262235,0.188626,0.192221
77.4200,0.275954,0.202202,0.205270
77.4400,0.258447,0.201388,0.204369
77.4600,0.278544,0.201388,0.204369
77.4800,0.265851,0.189685,0.194102
77.5000,0.284202,0.189685,0.194102
77.5200,0.283849,0.201726,0.205381
77.5400,0.271330,0.184432,0.188097
77.5600,0.272253,0.184432,0.188097
77.6200,0.281717,0.187236,0.191084
77.6800,0.246842,0.189034,0.192373
77.7000,0.264143,0.183770,0.187584
77.7200,0.259492,0.183770,0.187584
77.7400,0.258405,0.183770,0.187584
77.7600,0.250660,0.207374,0.211122
77.8000,0.287123,0.207374,0.211122
77.8400,0.265299,0.215632,0.218579
77.8600,0.261940,0.210203,0.213015
77.8800,0.284264,0.195463,0.198503
77.9000,0.264877,0.195463,0.198503
77.9200,0.274413,0.204187,0.207529
77.9600,0.249593,0.201169,0.204380
77.9800,0.279323,0.199015,0.202810
78.0000,0.257070,0.223139,0.225487
78.0200,0.263908,0.210303,0.213929
78.0400,0.253486,0.194139,0.197635
78.0600,0.254378,0.194139,0.197635
78.1000,0.269872,0.194139,0.197635
78.1200,0.257156,0.207500,0.210171
78.1400,0.258458,0.207500,0.210171
78.1600,0.260281,0.207500,0.210171
78.1800,0.259848,0.189063,0.192995
78.2000,0.259812,0.197377,0.201442
78.2200,0.275600,0.200203,0.204446
78.3000,0.249201,0.197904,0.200680
78.3200,0.249258,0.194435,0.198522
78.3600,0.266319,0.207564,0.210035
78.3800,0.252882,0.207564,0.210035
78.4400,0.278178,0.214118,0.217811
78.4600,0.253519,0.214118,0.217811
78.4800,0.263202,0.193368,0.197566
78.5000,0.275512,0.193368,0.197566
78.5200,0.273823,0.189865,0.193675
78.5600,0.255055,0.198803,0.201661
78.5800,0.257042,0.194190,0.197918
78.6000,0.258057,0.197602,0.200313
78.6600,0.271220,0.199771,0.203002
78.6800,0.264569,0.185482,0.188043
78.7000,0.267380,0.199619,0.203095
78.7400,0.287924,0.191259,0.203095
78.7600,0.266497,0.192872,0.195583
78.7800,0.270320,0.193515,0.196465
78.8400,0.303435,0.195669,0.199818
78.8800,0.264950,0.193382,0.196566
78.9000,0.295847,0.217163,0.220871
78.9200,0.278199,0.217163,0.220871
78.9800,0.261313,0.197892,0.200759
79.0000,0.260790,0.226991,0.229852
79.0800,0.279891,0.211037,0.213684
79.1000,0.257425,0.204563,0.207152
79.1400,0.280469,0.215482,0.218786
79.1600,0.274134,0.214228,0.216934
79.2000,0.288993,0.219429,0.222353
79.2200,0.287912,0.216317,0.219018
79.2400,0.272901,0.202134,0.204882
79.2600,0.290769,0.209424,0.211975
79.3000,0.267905,0.200502,0.203122
79.3400,0.276965,0.213978,0.217026
79.3800,0.260196,0.203085,0.206439
79.4200,0.285379,0.198398,0.201337
79.4600,0.266558,0.213111,0.215440
79.4800,0.272259,0.211483,0.214015
79.5200,0.263076,0.205972,0.208244
79.5400,0.274891,0.205972,0.208244
79.5600,0.266637,0.193213,0.196449
79.6000,0.275627,0.184572,0.187976
79.6200,0.249675,0.189159,0.191876
79.6400,0.259936,0.189159,0.191876
79.6600,0.284870,0.202582,0.205436
79.7200,0.259578,0.196422,0.199196
79.7400,0.265758,0.200015,0.202247
79.7600,0.261864,0.216051,0.217627
79.7800,0.264181,0.216051,0.217627
79.8000,0.263774,0.188529,0.190900
79.8200,0.254474,0.188529,0.190900
79.8400,0.273329,0.192908,0.196456
79.8600,0.272498,0.187292,0.191068
79.8800,0.252841,0.187292,0.191068
79.9000,0.256068,0.187292,0.191068
79.9400,0.264779,0.206033,0.209139
80.0200,0.290962,0.200675,0.207423
80.0800,0.259562,0.210640,0.210534
80.1000,0.259889,0.210640,0.213709
80.1200,0.257700,0.206735,0.209725
80.1400,0.278952,0.222290,0.225052
80.1800,0.252393,0.196596,0.199718
80.2000,0.273292,0.196596,0.199718
80.2200,0.258707,0.200948,0.204095
80.2400,0.261321,0.194869,0.197804
80.2600,0.255664,0.208312,0.210385
80.3000,0.268372,0.198779,0.202132
80.3600,0.237509,0.201796,0.204577
80.4000,0.270558,0.210119,0.212814
80.4400,0.253588,0.203017,0.205235
80.4600,0.255212,0.203017,0.205235
80.4800,0.280242,0.205699,0.209008
80.5000,0.258988,0.205699,0.209008
80.5200,0.260170,0.183569,0.187076
80.5400,0.262030,0.183569,0.187076
80.5600,0.270925,0.179550,0.182954
80.5800,0.268337,0.201702,0.205094
80.6000,0.273355,0.201411,0.203761
80.6200,0.247765,0.192212,0.194883
80.6600,0.296038,0.194300,0.197100
80.6800,0.289198,0.204715,0.207325
80.7400,0.251210,0.212733,0.215186
80.7800,0.262625,0.201791,0.205273
80.8000,0.248796,0.216494,0.219053
80.8400,0.269952,0.204112,0.207921
80.8600,0.241470,0.204619,0.207309
80.8800,0.258251,0.204619,0.207309
80.9000,0.251666,0.195537,0.198198
80.9800,0.270702,0.195658,0.198563
81.0000,0.254599,0.195658,0.198563
81.0400,0.271792,0.208770,0.211814
81.0600,0.245204,0.208770,0.211814
81.1000,0.279597,0.198810,0.201054
81.1200,0.255748,0.198810,0.201054
81.1400,0.256045,0.208974,0.211597
81.1600,0.279903,0.203044,0.205941
81.1800,0.265506,0.203044,0.205941
81.2400,0.260228,0.212741,0.214928
81.2600,0.283718,0.185761,0.189768
81.3000,0.267332,0.189551,0.192216
81.3200,0.275025,0.203171,0.205739
81.3400,0.261521,0.203171,0.205739
81.3600,0.264822,0.188991,0.192005
81.3800,0.273531,0.188991,0.192005
81.4000,0.271963,0.201688,0.204699
81.4400,0.289348,0.190925,0.193918
81.4600,0.246306,0.187741,0.190706
81.4800,0.270423,0.189009,0.192793
81.5000,0.283188,0.187029,0.190005
81.5200,0.271065,0.193293,0.934290
81.5400,0.283704,0.192456,0.934290
81.5800,0.244348,0.178519,0.937703
81.6000,0.273820,0.178519,0.937703
81.6200,0.268887,0.190967,0.931989
81.6800,0.241443,0.185761,0.925456
81.7000,0.258795,0.185761,0.931361
81.7200,0.237473,0.192783,0.930551
81.7400,0.238460,0.181558,0.922843
81.7800,0.258601,0.194701,0.927554
81.8000,0.239680,0.193247,0.928913
81.8200,0.250719,0.193247,0.927681
81.8800,0.246211,0.186746,0.928757
81.9000,0.265984,0.183950,0.934848
81.9200,0.258874,0.185198,0.932702
81.9600,0.226376,0.200327,0.927887
81.9800,0.239575,0.191361,0.929916
82.0000,0.219088,0.191361,0.929916
82.0200,0.227862,0.203748,0.931972
82.0400,0.241914,0.195416,0.926106
82.0800,0.224794,0.207388,0.935490
82.1200,0.237121,0.188735,0.925181
82.1400,0.221981,0.193878,0.930090
82.1600,0.245275,0.190790,0.929071
82.1800,0.235893,0.194272,0.926199
82.2200,0.217792,0.192306,0.930648
82.2400,0.233949,0.192306,0.930627
82.2600,0.230067,0.201605,0.936682
82.2800,0.223496,0.196836,0.926383
82.3400,0.237329,0.195444,0.931249
82.3600,0.228503,0.199659,0.931249
82.4200,0.271384,0.190999,0.930619
82.4400,0.269276,0.196386,0.933370
82.4600,0.273100,0.189276,0.924166
82.4800,0.284145,0.194703,0.924350
82.5200,0.268506,0.200368,0.923794
82.5400,0.273993,0.193404,0.934955
82.6000,0.255631,0.201983,0.936069
82.6200,0.268167,0.201983,0.930511
82.6400,0.245546,0.195007,0.933295
82.6600,0.252887,0.195007,0.934008
82.6800,0.245804,0.197169,0.931071
82.7000,0.270523,0.197169,0.931395
82.7200,0.263703,0.203218,0.933881
82.7400,0.261819,0.189267,0.929491
82.7800,0.270224,0.200953,0.930243
82.8400,0.249437,0.194332,0.930485
82.8600,0.259287,0.194332,0.931982
82.9000,0.242285,0.206403,0.929102
82.9200,0.269522,0.201189,0.931944
82.9400,0.256939,0.204761,0.939852
82.9600,0.236570,0.201331,0.930613
83.0000,0.283365,0.187107,0.933434
83.0200,0.271367,0.187107,0.929127
83.0400,0.270331,0.187863,0.929349
83.0600,0.257362,0.199432,0.934927
83.0800,0.275830,0.199432,0.927884
83.1000,0.262181,0.187084,0.935925
83.1200,0.266234,0.187084,0.935925
83.1600,0.277137,0.195402,0.934924
83.1800,0.251686,0.195402,0.926810
83.2000,0.268186,0.180694,0.926810
83.2200,0.253177,0.192114,0.929723
83.2400,0.267541,0.188835,0.928869
83.2600,0.253647,0.189901,0.928097
83.2800,0.256359,0.189901,0.928097
83.3200,0.267824,0.200301,0.934117
83.3400,0.258876,0.200301,0.930001
83.3600,0.278079,0.211921,0.931533
83.4200,0.251718,0.211921,0.933988
83.4800,0.284578,0.204076,0.935603
83.5000,0.263528,0.190255,0.934535
83.5200,0.273076,0.199132,0.937208
83.5400,0.279239,0.194001,0.937208
83.5600,0.277145,0.194001,0.926427
83.5800,0.279305,0.178111,0.926427
83.6200,0.260002,0.188115,0.936362
83.6600,0.296332,0.186670,0.933578
83.6800,0.258029,0.184079,0.186840
83.7000,0.260198,0.192358,0.195123
83.7200,0.273067,0.192358,0.195123
83.7400,0.268806,0.184467,0.187941
83.7600,0.262073,0.184467,0.195857
83.7800,0.266693,0.184467,0.931857
83.8200,0.255265,0.217797,0.937903
83.9200,0.274334,0.216611,0.220273
83.9400,0.268752,0.216611,0.220273
83.9800,0.275524,0.192563,0.196165
84.0000,0.254943,0.192563,0.196165
84.0200,0.264254,0.219511,0.222929
84.0400,0.272715,0.219511,0.222929
84.0600,0.263574,0.205235,0.208223
84.0800,0.265240,0.202645,0.206609
84.1000,0.289590,0.202645,0.206609
84.1600,0.251895,0.209373,0.212512
84.2000,0.293575,0.197591,0.203453
84.2200,0.263562,0.213958,0.217397
84.2400,0.273980,0.206542,0.210527
84.2600,0.291998,0.206542,0.210527
84.3000,0.256874,0.190875,0.195422
84.3200,0.271175,0.219501,0.223408
84.3600,0.246450,0.201159,0.205236
84.4200,0.266798,0.228177,0.231717
84.4400,0.260866,0.228177,0.231717
84.4600,0.265289,0.228177,0.231717
84.5000,0.258320,0.196389,0.205976
84.5400,0.268839,0.195674,0.200703
84.5600,0.252211,0.188968,0.193435
84.5800,0.274453,0.199820,0.204046
84.6000,0.263826,0.185501,0.189780
84.6600,0.249780,0.206345,0.209911
84.6800,0.271870,0.191802,0.196036
84.7000,0.262692,0.191802,0.196036
84.7200,0.252906,0.192856,0.196756
84.7400,0.263487,0.186779,0.191628
84.8000,0.250244,0.190546,0.194095
84.8600,0.287102,0.194594,0.198164
84.9200,0.254933,0.208993,0.211927
84.9400,0.278109,0.185018,0.189438
84.9600,0.265100,0.201840,0.205329
85.0200,0.286004,0.202089,0.206464
85.0800,0.260982,0.180101,0.184305
85.1000,0.274692,0.180101,0.184305
85.1200,0.253321,0.199983,0.204696
85.1400,0.293455,0.199983,0.204696
85.1600,0.272141,0.198495,0.202381
85.2000,0.251468,0.192842,0.196326
85.2400,0.283131,0.199989,0.204049
85.2600,0.256886,0.190607,0.204049
85.2800,0.265615,0.196619,0.181534
85.3000,0.261122,0.177831,0.181534
85.3200,0.266138,0.177831,0.181534
85.3400,0.263652,0.202376,0.206638
85.3600,0.264517,0.200230,0.204214
85.3800,0.251874,0.200230,0.204214
85.4000,0.267621,0.204243,0.207791
85.4200,0.256635,0.192322,0.196085
85.4600,0.276244,0.201453,0.205765
85.5000,0.250890,0.203070,0.207272
85.5200,0.255357,0.201006,0.204418
85.5400,0.248604,0.200158,0.204158
85.5600,0.256371,0.214119,0.217347
85.5800,0.254125,0.214119,0.217347
85.6000,0.258888,0.186682,0.189504
85.6200,0.243678,0.186682,0.189504
85.6400,0.272932,0.202731,0.206742
85.6600,0.267774,0.200049,0.204257
85.6800,0.270351,0.193513,0.197384
85.7200,0.239838,0.193947,0.197411
85.7600,0.270025,0.208242,0.211541
85.7800,0.269379,0.208242,0.211541
85.8000,0.274299,0.195797,0.199708
85.8600,0.255818,0.199095,0.202522
85.9000,0.273104,0.191098,0.195347
85.9200,0.256988,0.198746,1.075177
85.9400,0.273432,0.192768,1.073419
85.9600,0.252734,0.193604,0.196765
85.9800,0.279154,0.197511,0.201210
86.0000,0.239911,0.188451,0.191593
86.0200,0.282526,0.200772,0.205056
86.0400,0.265745,0.196233,1.081468
86.0600,0.277728,0.191034,0.195074
86.0800,0.273641,0.191034,0.208110
86.1000,0.278633,0.210127,0.206477
86.1200,0.258381,0.210127,0.213363
86.1400,0.267214,0.208465,0.211848
86.2000,0.263889,0.191089,0.194493
86.2200,0.270834,0.192098,0.198921
86.2400,0.269407,0.192098,0.198921
86.2600,0.257051,0.200769,0.203955
86.2800,0.261652,0.198978,0.202022
86.3000,0.262139,0.196537,0.199502
86.3200,0.274729,0.202523,0.206329
86.3400,0.267878,0.202443,0.206068
86.3600,0.259013,0.183405,0.186995
86.3800,0.269354,0.189724,0.193187
86.4000,0.263822,0.179530,0.183611
86.4200,0.257924,0.185809,0.189125
86.4400,0.275976,0.185809,0.189125
86.4600,0.260982,0.214271,0.216469
86.4800,0.280669,0.200730,0.204414
86.5200,0.263043,0.199653,0.202428
86.5400,0.261880,0.204994,0.207700
86.5800,0.271165,0.203393,0.206806
86.6400,0.255738,0.192447,0.196526
86.6600,0.270822,0.204555,0.207618
86.7000,0.259539,0.200931,0.204171
86.7200,0.272654,0.194899,0.198583
86.7400,0.271431,0.195092,0.198679
86.7600,0.270484,0.201032,0.204589
86.7800,0.294568,0.190096,0.201691
86.8000,0.240294,0.190096,0.192873
86.8200,0.254385,0.202236,0.205735
86.8600,0.276543,0.201840,0.205955
86.9000,0.254524,0.208432,0.206484
86.9200,0.261682,0.208432,0.211387
86.9600,0.243346,0.203407,1.073840
86.9800,0.265045,0.203407,0.207464
87.0000,0.250950,0.206414,1.077867
87.0200,0.267345,0.206414,1.077867
87.0400,0.251380,0.206414,0.204854
87.0600,0.264279,0.196159,0.199995
87.0800,0.263935,0.196159,0.200304
87.1000,0.262408,0.197789,0.200651
87.1200,0.262828,0.197789,0.200651
87.1400,0.268175,0.213294,0.216150
87.2000,0.252001,0.197524,0.199660
87.2200,0.272362,0.198029,0.201158
87.2400,0.260940,0.197532,0.199619
87.2600,0.261207,0.200929,0.203876
87.2800,0.274271,0.197311,0.200392
87.3000,0.254676,0.207228,0.209922
87.3400,0.275124,0.201756,0.204899
87.3600,0.262074,0.201756,0.204899
87.3800,0.278151,0.191489,0.199338
87.4200,0.247386,0.191489,0.183577
87.4400,0.263004,0.179247,0.183577
87.4600,0.280537,0.192455,0.197304
87.4800,0.272028,0.188630,0.193574
87.5000,0.271899,0.188064,0.193473
87.5400,0.256835,0.203860,0.206233
87.6000,0.272754,0.203860,0.206233
87.6200,0.257103,0.189873,0.193519
87.6400,0.258243,0.189873,0.193519
87.6600,0.293860,0.189873,0.193519
87.6800,0.270948,0.208024,0.210918
87.7000,0.272055,0.207992,0.210927
87.7200,0.283408,0.207992,0.210927
87.7400,0.283036,0.196499,0.200281
87.7800,0.262799,0.196499,0.200281
87.8000,0.275488,0.211768,0.215666
87.8400,0.242216,0.196981,0.199516
87.8600,0.263138,0.196981,0.199516
87.8800,0.258996,0.207129,0.210177
87.9000,0.251898,0.194880,0.197337
87.9200,0.263271,0.195205,0.198367
87.9400,0.261071,0.195205,1.078681
87.9600,0.252870,0.205839,0.204868
88.0000,0.281573,0.197886,0.201620
88.0200,0.250942,0.220850,0.223063
88.0400,0.257028,0.220850,0.223063
88.1000,0.269303,0.203820,1.076427
88.1200,0.264268,0.201587,0.205054
88.1400,0.269125,0.201587,0.219237
88.1600,0.259883,0.220186,1.076372
88.1800,0.260351,0.220186,1.076372
88.2000,0.263020,0.200746,0.204169
88.2200,0.256960,0.206491,0.204169
88.2800,0.268451,0.223579,0.226501
88.3000,0.246404,0.223579,0.226501
88.3200,0.259846,0.198431,0.202683
88.3400,0.272006,0.198431,0.202683
88.3600,0.264579,0.208657,0.212976
88.4000,0.267099,0.194612,0.198375
88.4200,0.247496,0.194612,0.198375
88.4400,0.263553,0.221474,0.224029
88.4600,0.253526,0.221474,0.224029
88.4800,0.254592,0.221474,0.224029
88.5000,0.255452,0.221529,0.224392
88.5400,0.264926,0.204214,0.206866
88.5600,0.263273,0.208721,0.211497
88.6000,0.251868,0.192483,0.195705
88.6200,0.268958,0.205441,0.208867
88.6400,0.267534,0.205441,0.208867
88.6600,0.257234,0.208029,0.209034
88.6800,0.260255,0.208029,0.210719
88.7000,0.281917,0.203948,0.208174
88.7200,0.264496,0.216938,0.220189
88.7400,0.284258,0.203451,0.206833
88.7600,0.277576,0.208548,0.211757
88.7800,0.278398,0.205196,0.208841
88.8400,0.251281,0.214920,0.218970
88.8600,0.275142,0.214920,0.218970
88.8800,0.262344,0.212676,0.216662
88.9400,0.267760,0.216448,0.220545
88.9600,0.278161,0.216448,0.220545
89.0200,0.250100,0.206602,0.210242
89.0400,0.257290,0.212220,0.215274
89.0600,0.279643,0.200936,0.204248
89.0800,0.271752,0.207066,0.209928
89.1000,0.266371,0.205165,0.208187
89.1200,0.277501,0.214603,0.217793
89.1400,0.274857,0.204807,0.207668
89.1800,0.268464,0.210082,0.213268
89.2000,0.288962,0.210082,0.213268
89.2400,0.266061,0.206617,0.210295
89.2600,0.266127,0.202212,0.205648
89.3000,0.290710,0.210877,0.213928
89.3200,0.286536,0.214973,0.217991
89.3400,0.260825,0.212370,0.215004
89.3600,0.276286,0.212597,0.216150
89.3800,0.271765,0.213466,0.216784
89.4000,0.249978,0.211905,0.216784
89.4200,0.284910,0.207264,0.211046
89.4400,0.268850,0.209072,0.212830
89.4600,0.274365,0.219693,0.222685
89.5000,0.265540,0.214876,0.217826
89.5200,0.280658,0.214876,0.217826
89.5600,0.252107,0.220741,0.223220
89.5800,0.258319,0.205423,0.209740
89.6000,0.255140,0.205423,0.209740
89.6200,0.256162,0.232038,0.235377
89.6400,0.261480,0.212122,0.214534
89.6600,0.243053,0.212122,0.214534
89.7000,0.273489,0.204586,0.208044
89.7400,0.254550,0.205937,0.209530
89.7600,0.265308,0.208218,0.211810
89.7800,0.247745,0.215931,0.219187
89.8200,0.267737,0.198077,0.201247
89.8600,0.255662,0.198077,0.201247
89.9000,0.280776,0.212970,0.216858
89.9200,0.247120,0.211654,0.214930
89.9400,0.261303,0.213957,0.217501
89.9600,0.269049,0.207579,0.211751
89.9800,0.268320,0.208180,0.212568
90.0200,0.251987,0.214214,0.217806
90.0600,0.272872,0.211783,0.214976
90.0800,0.252507,0.211783,0.214976
90.1000,0.280106,0.201085,0.205522
90.1200,0.253626,0.204201,0.208101
90.1400,0.263804,0.206468,0.210914
90.1600,0.250513,0.200828,0.205271
90.1800,0.255649,0.217939,0.221463
90.2200,0.280091,0.201130,0.204920
90.2400,0.278423,0.201130,0.204920
90.2600,0.273203,0.202372,0.206579
90.2800,0.280705,0.205950,0.210147
90.3000,0.273113,0.204303,0.201615
90.3200,0.290121,0.197685,0.201615
90.3400,0.269212,0.208643,0.212172
90.3800,0.296214,0.202709,0.206692
90.4200,0.254735,0.202896,0.206393
90.4600,0.259314,0.192252,0.195300
90.4800,0.258487,0.192252,0.195300
90.5000,0.260246,0.212895,0.216221
90.5200,0.259210,0.198222,0.202607
90.5400,0.283164,0.201635,0.205790
90.5600,0.253333,0.223774,0.227208
90.5800,0.255655,0.223774,0.227208
90.6600,0.264797,0.209213,0.212573
90.6800,0.256887,0.199961,0.203237
90.7200,0.280908,0.219858,0.223569
90.7400,0.267642,0.219858,0.223569
90.7600,0.276936,0.210710,0.214280
90.8000,0.254475,0.210710,0.217925
90.8200,0.266954,0.223995,0.227691
90.8400,0.253434,0.210754,0.214704
90.8600,0.259585,0.211244,0.214796
90.8800,0.281619,0.211244,0.214796
90.9400,0.246907,0.226700,0.229105
90.9800,0.267184,0.212558,0.216133
91.0000,0.254155,0.212558,0.216133
91.0200,0.261044,0.219840,0.223011
91.0400,0.257579,0.203884,0.207418
91.0600,0.257937,0.205710,0.208893
91.0800,0.259163,0.224301,0.227465
91.1200,0.274100,0.217630,0.221453
91.1600,0.249011,0.223480,0.226662
91.2200,0.280158,0.216420,0.220405
91.2400,0.258942,0.216420,0.220405
91.2600,0.282197,0.216420,0.220320
91.2800,0.273982,0.223414,0.227416
91.3000,0.268999,0.223414,0.227416
91.3200,0.254206,0.205595,0.209137
91.3400,0.261061,0.205595,0.209137
91.3600,0.254977,0.205595,0.209137
91.3800,0.271737,0.214143,0.217329
91.4000,0.262997,0.214143,0.217329
91.4200,0.274298,0.205381,0.209409
91.4400,0.248317,0.207417,0.210321
91.4600,0.273403,0.222818,0.225908
91.4800,0.273157,0.205558,0.209304
91.5000,0.254465,0.205558,0.209304
91.5200,0.258792,0.211886,0.215363
91.5400,0.271104,0.207680,0.212165
91.5600,0.258206,0.207680,0.213503
91.6000,0.271613,0.214586,0.218228
91.6600,0.238803,0.205059,0.207874
91.7000,0.262971,0.202641,0.206204
91.7200,0.242407,0.207281,0.210285
91.7400,0.248101,0.202009,0.204948
91.7600,0.267782,0.202009,0.204948
91.7800,0.260282,0.208623,0.212373
91.8400,0.274572,0.200530,0.205105
91.9000,0.240851,0.211144,0.214845
91.9200,0.252767,0.211144,0.214845
91.9400,0.248262,0.205854,0.208831
91.9600,0.248746,0.205854,0.208931
92.0000,0.257577,0.205962,0.209175
92.0200,0.278595,0.200825,0.204036
92.0400,0.247620,0.206079,0.209541
92.0600,0.252446,0.193593,0.197649
92.0800,0.278045,0.202249,0.207729
92.1000,0.271068,0.189505,0.194568
92.1200,0.266622,0.211112,0.215302
92.1400,0.270405,0.198717,0.203082
92.1600,0.302854,0.205326,0.209922
92.2000,0.269698,0.193189,0.208416
92.2200,0.270037,0.200016,0.192376
92.2400,0.259129,0.187574,0.192376
92.2600,0.259570,0.202369,0.207182
92.3000,0.273956,0.191422,0.196072
92.3200,0.253434,0.193695,0.198595
92.3600,0.275400,0.208763,0.199574
92.4000,0.268482,0.200453,0.213144
92.4200,0.275292,0.200453,0.204731
92.4400,0.247271,0.201201,0.204731
92.4800,0.269798,0.209850,0.214031
92.5000,0.253706,0.209850,0.214031
92.5200,0.276496,0.206932,0.211747
92.5400,0.267838,0.210473,0.215306
92.5600,0.274912,0.210473,0.215306
92.6000,0.254986,0.192661,0.197462
92.6200,0.262380,0.192661,0.197462
92.6400,0.278208,0.192661,0.197462
92.6600,0.268998,0.204405,0.209500
92.7000,0.283992,0.203628,0.209032
92.7200,0.257999,0.198891,0.203287
92.7400,0.262126,0.200682,0.205175
92.7600,0.280425,0.217643,0.221871
92.7800,0.256474,0.211337,0.214065
92.8000,0.281818,0.220385,0.224629
92.8200,0.267048,0.212022,0.215116
92.8400,0.280608,0.219354,0.223258
92.8600,0.254435,0.219354,0.223258
92.8800,0.261556,0.191177,0.194934
92.9000,0.270713,0.191177,0.194934
92.9400,0.252733,0.201026,0.204760
92.9600,0.257212,0.200504,0.204643
92.9800,0.271131,0.199331,0.204599
93.0400,0.250557,0.195654,0.199631
93.1000,0.270164,0.210637,0.215310
93.1200,0.280509,0.210637,0.215310
93.1400,0.270370,0.210637,0.215310
93.1600,0.277659,0.207876,0.212570
93.1800,0.269144,0.207876,0.212570
93.2000,0.279332,0.208628,0.213038
93.2200,0.266419,0.217643,0.222888
93.2400,0.294427,0.217643,0.222888
93.2600,0.270373,0.217014,0.222221
93.2800,0.300302,0.217014,0.222221
93.3000,0.287249,0.197540,0.201838
93.3400,0.260869,0.214391,0.218251
93.3600,0.263985,0.201481,0.205932
93.3800,0.289212,0.213201,0.218052
93.4000,0.261372,0.213201,0.218052
93.4200,0.287356,0.194208,0.202831
93.4400,0.280509,0.194208,0.199776
93.4600,0.264480,0.211862,0.216201
93.5200,0.281297,0.204573,0.209147
93.5600,0.256665,0.215070,0.218542
93.5800,0.276925,0.215070,0.218542
93.6000,0.265849,0.196776,0.201716
93.6200,0.274138,0.196776,0.201716
93.6400,0.269570,0.196776,0.201716
93.6800,0.254545,0.201709,0.206296
93.7200,0.277004,0.204988,0.209122
93.7400,0.270928,0.215983,0.220969
93.7600,0.253654,0.208690,0.220969
93.7800,0.284637,0.209658,0.943370
93.8000,0.273146,0.209658,0.943126
93.8200,0.259909,0.219801,0.951401
93.8400,0.269557,0.219801,0.951401
93.8600,0.245275,0.216426,0.951401
93.8800,0.269819,0.206494,0.939591
93.9000,0.256300,0.209169,0.939591
93.9400,0.268226,0.227558,0.946977
93.9800,0.255398,0.203706,0.939028
94.0000,0.276724,0.207998,0.939028
94.0400,0.249340,0.217462,0.943696
94.0800,0.274032,0.220942,0.939860
94.1000,0.242403,0.217171,0.939860
94.1400,0.283128,0.222231,0.942466
94.1600,0.259164,0.222231,0.945088
94.1800,0.270664,0.220648,0.942719
94.2000,0.268008,0.221155,0.942719
94.2200,0.256671,0.223856,0.946099
94.2400,0.282576,0.204037,0.938837
94.2600,0.264880,0.204037,0.938837
94.2800,0.266073,0.208352,0.940588
94.3000,0.282203,0.199434,0.934483
94.3200,0.248601,0.208992,0.934483
